id;category/id;category/name/fr;scope/id;scope/name/fr;participatory_space/id;participatory_space/url;component/id;title;body;state;reference;answer/fr;supports;endorsements/total_count;endorsements/user_endorsements;comments;attachments;followers;published_at;url;meeting_urls;related_proposals;is_amend;original_proposal/title;original_proposal/url
198;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;2;Valorisation des salariés, épanouissement et redistribution des richesses;"De trop nombreux métiers sont dévalorisés de nos jours ( caissiers, agents d’entretien, éboueurs, agents de voirie, animateurs pour enfants, personnels éducatifs ...). Or nous voyons aujourd’hui que la plupart de ces métiers sont indispensables à la bonne marche de notre nation.
Je propose donc une valorisation de ces métiers à travers une reconnaissance salariale et une meilleure visibilité auprès du grand public. 
C’est pourquoi, je plaide pour une revalorisation du salaire minimal à 1500 euros par mois, seuil sous lequel il est difficile de survivre de nos jours.
Cela passe aussi par une meilleure visibilité de ces métiers dans les médias, pour montrer au grand public la difficulté de ces femmes et de ses hommes,  travailleurs invisibles,  qui participent tous les jours dans l’ombre au bien être de tous.
Arrêtons la mise en avant excessive des sportifs, hommes d’affaires, célébrités, politiques et mettons en lumière ces personnes qui sont au moins autant indispensables que les précédents cités.
Redistribuions les richesses, plafonnons les salaires, afin de garantir à tous la juste rémunération qui leur est due.
Enfin, arrêtons de taper sur les 35 heures, temps de travail le plus équitable, qui permet à chacun de trouver sa place dans le monde du travail. Plus d’heures par semaine, c’est moins de monde embauché, moins de redistribution des richesses et moins de temps à passer avec sa famille, qui nous le voyons en ces temps troublés, reste le noyau qui permet à tous De trouver du réconfort après une dure journée de labeur.
Je propose même que ces 35 heures soit abaissés à 30 pour les mères ou les pères afin qu’il puisse participer à l’éducation de leurs enfants et à 25 heures pour tout parent célibataire. 
Nous pourrons ainsi attaquer sereinement la construction du monde de demain.";"";ja-PROP-2020-04-198;"";0;36;LAMETRIE Julien, Alexis RODET , sisco, Yann, Poli Anaïs, Gorlanova, AideSoignant, DURAND J, RAMAS, Ecolovergnate, Philippe, Coco, Florence, bert, JUDE, RER, Ladan, Christel K, noname, Adri, Patetcaro, Wati, Matt, Higikaelle, EloiseC, Joël GRANGIENS, ROBIN, VIRET FREDERIC, Sébastien Mas, Des Illusions, Cathoune V., Lecot, A., Gwed7, Joelle C, Théo Hennequin;11;0;83;2020-04-04 10:35:06 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/2/proposals/198;"";"";false;;
970;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;2;Favoriser le Télétravail;"Le télétravail a fait ses preuves pendant le covid 19, moins de déplacements occasionnant de la pollution, du trafic, des embouteillages, moins de stress pour les employés, plus de temps à consacrer à leurs enfants, à l’aide des devoirs, au conjoint, puisque 2 heures par jours de trajets en moyenne sont économisés. 
Les employés sont plus concentrés sur leur travail car pas de pause clopes, de blague entre collègues, etc.
Exiger que les employeurs fassent travailler tous les postes qui le peuvent de chez eux (économie de bureau pour les employeurs) tous les jours de la semaine et pas seulement 2 jours par mois comme c’est le cas dans certaines sociétés, afin de limiter les dépenses de temps, de santé, d’énergie et la pollution.
Cela réduira le trafic, les embouteillages, le stress, les pertes de temps inutiles, la propagation des bactéries et autres virus.
Organisations de réunions virtuelles si nécessaire.
L'obligation du télétravail pour tous les postes pouvant travailler virtuellement permettrait également de réinvestir nos provinces, de faire revivre les campagnes.";"";ja-PROP-2020-04-970;"";0;32;Fabi31, Julien Larbi, Froge, PAJEOT, Agalev, Neil.Savin, Lemondedapres, Calmes, Emmanuèle Le Breton, Estelle, Marion, Pierre de MAULMONT, AWag, Toover, Karine, Sally, Justduke, Higikaelle, Matt, Damien Hubert, clairevision, Thélème, Edany Crsg, ll, Bédoucha , FL, ROCHUT, Gretiere, Marianne, Nicolas S, Ben Ouiren, Théo Hennequin;7;0;81;2020-04-04 22:32:37 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/2/proposals/970;"";"";false;;
972;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;2;The fall of Rome ;"(for Edward Philip)

The piers are pummelled by the waves;
In a lonely field the rain
Lashes an abandoned train;
Outlaws fill the mountain caves.

Fantastic grow the evening gowns;
Agents of the Fisc pursue
Absconding tax-defaulters through
The sewers of provincial towns.

Private rites of magic send
The temple prostitutes to sleep;
All the literati keep
An imaginary friend.

Cerebrotonic Cato may
Extol the Ancient Disciplines,
But the muscle-bound Marines
Mutiny for food and pay.

Caesar's double-bed is warm
As an unimportant clerk
Writes I DO NOT LIKE MY WORK
On a pink official form.

Unendowed with wealth or pity,
Little birds with scarlet legs,
Sitting on their speckled eggs,
Eye each flu-infected city.

Altogether elsewhere, vast
Herds of reindeer move across
Miles and miles of golden moss,
Silently and very fast.";"";ja-PROP-2020-04-972;"";0;0;"";0;0;73;2020-04-04 22:34:43 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/2/proposals/972;"";"";false;;
449;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;2;Replacer la connaissance et l application des normes  dans son juste milieu;"Bjr 
  En 1992 j étais  participant à la mise en plaçe de l ACANOR. associations connaissances et applications des normes  sur le territoire outre mer 
Voilà que 28 ans après on  est à genou à cause d un virus  on est qu au début  il ne faut pas oublier en Sibérie ou a été  enterré  un virus qui était la grippe espagnol  regardons en face le révolte de la nature et si demain la fonte des glaciers ferait apparaître une nouvelle faille  si on était rester sur une application stricte des normes et des connaissances meme si on peux se trouver en Chine  même si on se trouve en Inde une connaissances des normes afnor  permet une régulation pour l équilibre industriel beaucoup se mobilise mais tout n est pas fait";"";ja-PROP-2020-04-449;"";0;0;"";0;0;73;2020-04-04 16:38:01 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/2/proposals/449;"";"";false;;
448;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;2;Concevoir des trios usine/supermarché/hôtel pour loger en urgence du personnel 24/7;"Bonjour,

Je propose de quasiment coller un hôtel à un supermarché et à une usine qui pourrait être multifonctionnel en cas de besoin (du type 
constructeur de voiture qui fabrique des respirateurs pour la pandémie COVID19 ).

L'hôtel pourrait être aussi remplacé par une salle de sport, une piscine ou un stade pour permettre d'avoir des douches en grande quantité.";"";ja-PROP-2020-04-448;"";0;2;bert, Kandel;5;0;73;2020-04-04 16:35:09 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/2/proposals/448;"";"";false;;
891;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;2;Travailler pour vivre et non pas vivre pour travailler;"Bonjour à tous,
Comme on le sait tous, nous sommes en déplétion énergétique mondiale depuis 2006 : Les extractions de ressources fossiles diminuent donc le PIB aussi. La pollution augmente partout et le climat change. L'activité humaine entraîne des bizarreries virales autant surprenantes  que dangereuses. Les gros mots comme résilience ou décroissance font peur à une économie qui espère de la croissance. Il faut se mettre en tête que la croissance économique au service des plus riches est un modèle que nous allons abandonner de gré ou de force. (Voir Jean-marc Jancovici sur le net qui a une vue objective et factuelle de la situation).
Allons à l'essentiel : Travailler pour :
- Se loger : Maison terre paille auto chauffée auto- rafraîchies : Ça existe et ça fonctionne bien en France.
- Travailler à la maison en réseaux de villages. Pourquoi villages ? Parce qu'il faut manger et pour ça, il faut un jardin nourricier et pas un supermarché. Il en résultera une diminution significative des emplois dans le tertiaire.
- Obliger les fabricants de matériels de toute sorte à faire en sorte que ces derniers soient simples, réparables et durables. Halte au jetable, certaines matières premières ne sont déjà plus disponibles.
- Faire des conférences locales pour trouver des solutions concrètes entre citoyens de terrain.
- Aider les institutions locales (mairies) à prendre les bonnes décisions. Ex.: Isoler les maisons du village plutôt que de tapisser les toits de panneaux solaires chinois au bilan carbone catastrophique (charbon chinois).
Et en général, calmer la machine économique qui ne va pas dans le sens de la vie et créer ensemble un système équilibré avec la nature dont nous faisons partie. Cela passe par l'éducation des femmes dans les pays à forte natalité (réf. Hubert Reeves). etc.";"";ja-PROP-2020-04-891;"";0;19;Marie, Nico, Yann, cedrepourpre, Carole GIROD, Lecot, Higikaelle, Balluteau, Julien Jeauffre, AideSoignant, Anne, Duthil , Vero33, Isabelle Meurville, BITEAU, EtienAD, Gwed7, Christophe, Julia Rouillon;5;0;77;2020-04-04 20:49:50 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/2/proposals/891;"";"";false;;
404;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;2;Repenser le travail;"Plusieurs propositions concrètes
Faciliter le télétravail un gain de temps d argent et sur l environnement 
Supprimer la possibilité des ruptures conventionnés car trop d abus
Interdire le chomage aux personne qui quittent un travail ou refuse le prolongement de leur CDD ou en intérim  car trop d abus 
Revaloriser le travail avec une augmentation de tous les salaires et pas que du SMIC 
Travailler moins ou plus n est pas la question et on perd notre temps à vouloir y repondre
Etre performant et adaptable donc privilégier la formation et donc revoir le système de formation : état des lieux . Trop de formations inadaptées ou peu efficaces
Stopper la guerre entre le secteur privé et public. Valoriser le travail des fonctionnaires 
Laisser la possibilité de cumuler des emplois que ce soit pour les agents publics ou privés
Laisser la possibilité de partir plus tôt ou plus tard à la retraite. Aucun age légal mais des points en moins ou en plus. Chacun prend ses responsabilités et gère sa carrière.";"";ja-PROP-2020-04-404;"";0;11;corine , Malherbe, PERION, Asea, Olivier, Ragot, Gabriel, juliedm, LAVIVA, Hanami, AideSoignant;2;0;78;2020-04-04 16:16:01 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/2/proposals/404;"";"";false;;
2737;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;2;Revaloriser le travail local;"Bonjour,
Je n'ai pas les ""clés"" mais il faudrait trouver un moyen de valoriser tout ce qui est PRODUIT, fabriqué en France, afin d'augmenter le nombre d'emplois dans les secteurs primaires et secondaires. En France les emplois sont de plus en plus axés sur le secteur tertiaire et on voit que le chômage augmente. Une société de services ne peut pas employer tout le monde. Cela passe peut être par des législations fortes en complément d'aides déjà existantes.
MR";"";ja-PROP-2020-04-2737;"";0;0;"";0;0;73;2020-04-06 08:45:01 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/2/proposals/2737;"";"";false;;
493;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;2;Doublement du forfait vélo à la charge des entreprises de 250 salariés ;"La loi mobilité a crée un forfait vélo d'un montant de 400 annuels payables par l'entreprise pour les trajets à mobilité propre. 

Les résultats sont encourageants et appellent à une augmentation de ce forfait, pour les entreprises qui peuvent financièrement se le permettre et sa fixation à 800 euros annuels.";"";ja-PROP-2020-04-493;"";0;7;Guy SCHAHL, Jean baptiste , Thomas, Matt, Higikaelle, zhusson, François Dilinger;1;0;75;2020-04-04 16:58:17 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/2/proposals/493;"";"";false;;
506;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;2;"Réduction du nombre d'emploi ""pénibles""";"Cette crise met en lumière les très nombreux emplois nécessaire à la vie de la nation : commerçants, caissières, chauffeurs routiers, livreurs, agriculteurs, responsables des centrales nucléaires... On voit de plus de nombreux travailleurs de ces domaines se plaindre de leurs conditions de travail, du risque qu'ils courent à continuer de travailler sans forcément avoir les protections adéquates. Également, si l'épidémie venait à frapper dans ces secteurs, ce serait une catastrophe. Il me semble donc important que les secteurs essentiels à la nation soient moins soumis au ""risque humain"", ce qui permettrait à beaucoup de personnes de se libérer d'un travail éprouvant. Cette proposition est à compléter, il faut bien entendu permettre à toutes ces personnes de continuer de gagner leur vie décemment et être actives, mais je me concentre ici sur les emplois : en investissant dans la recherche sur la robotisation et en optimisant le nombre de personnes nécessaires pour effectuer un travail, nous pourrions ainsi garantir davantage de stabilité dans ces domaines pour les prochaines crises.";"";ja-PROP-2020-04-506;"";0;0;"";2;0;73;2020-04-04 17:00:51 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/2/proposals/506;"";"";false;;
1257;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;2;Des trotinettes électriques en partage;"QUOI
Des trotinettes électriques en partage
 -->gérées par la ville
 -->branchées sur des bornes de recharge
 --> moyennant un abonnement (jour, weekend, semaine, mois, trimestre ou année)...

POURQUOI
 -->  reduire le nombre de véhicules,
 --> reduire la pollution,
 --> deplacement facilité pour les usagers,
 --> gain financier pour la ville.";withdrawn;ja-PROP-2020-04-1257;"";0;0;"";0;0;74;2020-04-05 04:35:01 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/2/proposals/1257;"";"";false;;
